;esco code;esco name;kzis code;kzis name
302;4221.6;pracownik biura podróży;422101;Pracownik biura podróży
303;4223.1;operator centrali telefonicznej;422301;Operator centrali telefonicznej
304;4224.1;recepcjonista w placówce hotelarskiej / recepcjonistka w placówce hotelarskiej;422401;Recepcjonista hotelowy
305;4221.3;pracownik informacji turystycznej;422502;Pracownik informacji turystycznej
306;4226.2;recepcjonista/recepcjonistka;422602;Recepcjonista
307;3252.1;rejestrator medyczny / rejestratorka medyczna;422603;Rejestratorka medyczna
308;4227.2;ankieter;422701;Ankieter
309;3313.1;asystent / asystentka ds. księgowości;431101;Asystent do spraw księgowości
310;4311.1;fakturzysta;431102;Fakturzystka
311;4312.4;pracownik ds. ubezpieczeń;431202;Pracownik do spraw ubezpieczeń
312;4313.1;pracownik obsługi płacowej;431301;Pracownik obsługi płacowej
313;5249.2;pracownik obsługi wypożyczalni;432101;Ekspedient wypożyczalni
314;4321.1;magazynier;432103;Magazynier
315;4322.1;planista produkcyjny;432201;Planista produkcyjny
316;4323.6;ekspedytor;432303;Ekspedytor
317;4323.17;dyspozytor taxi;432301;Dyspozytor radiotaxi
318;4323.4;dyspozytor transportu samochodowego;432302;Dyspozytor transportu samochodowego
319;4411.1;pomocnik biblioteczny;441101;Pomocnik biblioteczny
320;4412.1;ekspedient pocztowy;441201;Ekspedient pocztowy
321;4412.2;listonosz;441203;Listonosz
322;4413.1;korektor tekstu;441302;Korektor tekstu
323;2635.3.12;pracownik ds. socjalnych;441502;Pracownik do spraw socjalnych
324;3112.9;technik geodeta;311104;Technik geodeta
325;3111.4;technik geolog;311106;Technik geolog
326;3111.5;technik hydrolog;311107;Technik hydrolog
327;3111.8;technik meteorolog;311108;Technik meteorolog
328;3111.9;technik metrolog;311109;Technik metrolog
329;3111.1;laborant chemiczny;311101;Laborant chemiczny
330;2146.1;probierz;311102;Probierz
331;3112.1.2;inspektor nadzoru budowlanego;311211;Inspektor budowlany
332;3112.1.1;inspektor budowy mostów;311213;Inspektor budowy mostów
333;3112.1.6;inspektor ochrony przeciwpożarowej;311214;Inspektor ochrony przeciwpożarowej
334;3113.1;technik elektryk;311303;Technik elektryk
335;7422.5;instalator systemów alarmowych;311402;Instalator systemów alarmowych
336;3114.1;technik elektronik;311408;Technik elektronik
337;3115.1.10;technik mechatronik;311410;Technik mechatronik
338;3115.1;technik mechanik;311504;Technik mechanik
339;3115.1.15;technik mechanik urządzeń przemysłowych;311511;Technik mechanik urządzeń przemysłowych
340;3115.1.4;technik pojazdów samochodowych;311513;Technik pojazdów samochodowych
341;3116.1;technik technologii chemicznej;311603;Technik technologii chemicznej
342;3118.3.5;operator CAD;311803;Operator CAD
343;3119.2;technik automatyk;311909;Technik automatyk
344;7312.5;technik instrumentów muzycznych;311914;Technik instrumentów muzycznych
345;3119.7;technik obuwnik;311916;Technik obuwnik
346;3131.1.6;operator reaktora jądrowego;311905;Operator reaktora
347;3122.4.2;mistrz produkcji w przemyśle chemicznym;312201;Mistrz produkcji w przemyśle chemicznym
348;3122.4.18;mistrz produkcji w przemyśle drzewnym;312202;Mistrz produkcji w przemyśle drzewnym
349;3122.4.5;mistrz produkcji w przemyśle elektronicznym;312204;Mistrz produkcji w przemyśle elektronicznym
350;3122.4.11;mistrz produkcji w przemyśle metalurgicznym;312206;Mistrz produkcji w przemyśle metalurgicznym
351;3122.4.17;mistrz produkcji w przemyśle włókienniczym;312209;Mistrz produkcji w przemyśle włókienniczym
352;3123.1.20;mistrz produkcji w budownictwie drogowym;312301;Mistrz produkcji w budownictwie drogowym
353;3123.1.19;mistrz produkcji w budownictwie kolejowym;312302;Mistrz produkcji w budownictwie kolejowym
354;3123.1.2;mistrz produkcji w budownictwie mostowym;312303;Mistrz produkcji w budownictwie mostowym
355;3123.1;mistrz produkcji w budownictwie;312304;Mistrz produkcji w budownictwie ogólnym
356;3123.1.26;mistrz produkcji w budownictwie wodnym;312306;Mistrz produkcji w budownictwie wodnym
357;3131.1.3;elektroenergetyk elektrowni wykorzystujących paliwa kopalne;313101;Elektroenergetyk elektrowni cieplnych
358;3131.1.5;elektroenergetyk elektrowni wodnych;313102;Elektroenergetyk elektrowni wodnych
359;3131.1.7;elektroenergetyk nastawni;313103;Elektroenergetyk nastawni
360;3131.1.9;maszynista turbozespołu parowego;313106;Maszynista turbozespołu parowego
361;3132.1;operator spalarni odpadów komunalnych;313206;Operator spalarni odpadów komunalnych
362;3132.4;operator urządzeń oczyszczania ścieków;313208;Operator urządzeń oczyszczania ścieków
363;3132.7;operator urządzeń uzdatniania wody;313209;Operator urządzeń uzdatniania i demineralizacji wody
364;8131.3;kontroler urządzeń koksowniczych;313307;Kontroler (sterowniczy) urządzeń koksowniczych
365;3135.1;kontroler urządzeń do wytopu metali;313502;Kontroler (sterowniczy) urządzeń do wytopu metali
366;3139.2;kontroler robotów przemysłowych;313901;Kontroler (sterowniczy) robotów przemysłowych
367;3139.1;operator zautomatyzowanej linii produkcyjnej;313904;Operator zautomatyzowanej linii produkcyjnej
368;6121.3;hodowca koni;314203;Technik hodowca koni
369;3142.1;technik rolnik;314207;Technik rolnik
370;3143.1;technik leśnik;314301;Technik leśnik
371;3434.1.2;mistrz cukiernictwa;314405;Technik technologii żywności – produkcja cukiernicza
372;3122.1;technik przetwórstwa nabiału;314412;Technik technologii żywności – przetwórstwo mleczarskie
373;3152.2;stermotorzysta żeglugi śródlądowej;315104;Stermotorzysta żeglugi śródlądowej
374;3151.2;oficer mechanik;315103;Oficer mechanik
375;3152.3;pilot morski;315214;Technik nawigator morski
376;6223.2;technik rybołówstwa;315215;Technik rybołówstwa morskiego
377;6223.2.1;szyper;315217;Szyper
378;3152.4;kapitan statku morskiego;315205;Kapitan statku morskiego
379;3152.5;kapitan żeglugi śródlądowej;315206;Kapitan żeglugi śródlądowej
380;3152.1;oficer pokładowy;315208;Oficer pokładowy
381;3152.3;pilot morski;315211;Pilot morski
382;7421.2;technik awionik;315316;Technik awionik
383;3153.1;technik mechanik lotniczy;315317;Technik mechanik lotniczy
384;8332.1;kierowca - operator tankowania statków powietrznych;315305;Operator tankowania statków powietrznych
385;3153.2.6;mechanik pokładowy;315301;Mechanik pokładowy
386;3153.2.2.1;pilot samolotowy liniowy;315308;Pilot samolotowy zawodowy / liniowy
387;3153.2.2;pilot samolotowy zawodowy;315308;Pilot samolotowy zawodowy / liniowy
388;3153.2.4;pilot śmigłowcowy;315311;Pilot śmigłowcowy zawodowy / liniowy
389;3154.1.2;informator służby informacji powietrznej;315402;Informator służby informacji powietrznej
390;3119.1;technik lotniskowych służb operacyjnych;315406;Technik lotniskowych służb operacyjnych
391;4323.2;dyspozytor lotniczy;315401;Dyspozytor lotniczy
392;3154.1;kontroler ruchu lotniczego;315403;Kontroler ruchu lotniczego
393;3155.1;technik urządzeń ruchu lotniczego;315501;Technik urządzeń ruchu lotniczego
394;2269.8;technik elektroradiolog;321103;Technik elektroradiolog
395;5329.3;technik sterylizacji medycznej;321104;Technik sterylizacji medycznej
396;3211.1;perfuzjonista / perfuzjonistka;321102;Perfuzjonista
397;3212.1;technik analityki medycznej;321201;Technik analityki medycznej
398;3213.2;technik farmaceutyczny;321301;Technik farmaceutyczny
399;3214.2;technik dentystyczny;321402;Technik dentystyczny
400;3214.3.1;technik ortopeda;321403;Technik ortopeda
401;2230.1.2;homeopata;323005;Homeopata
402;3230.1;terapeuta ziołolecznictwa;323012;Zielarz-fitoterapeuta
403;2230.1.1;akupunkturzysta/akupunkturzystka;323001;Akupunkturzysta
404;3259.4;osteopata;323010;Osteopata
405;2269.9.4;muzykoterapeuta;323008;Muzykoterapeuta
406;3251.2;higienista stomatologiczny / higienistka stomatologiczna;325102;Higienistka stomatologiczna
407;3251.1;asystent stomatologiczny / asystentka stomatologiczna;325101;Asystentka stomatologiczna
408;3254.1.1;technik optyk;325302;Technik optyk
409;3254.1;optyk okularowy;325301;Optyk okularowy
410;3255.3;technik masażysta;325402;Technik masażysta
411;3257.5;inspektor bezpieczeństwa i higieny pracy;325502;Inspektor bezpieczeństwa i higieny pracy
412;2263.4;inspektor ochrony radiologicznej;325503;Inspektor ochrony radiologicznej
413;2133.4;inspektor ochrony środowiska;325504;Inspektor ochrony środowiska
414;3257.5.1;inspektor sanitarny;325514;Inspektor sanitarny
415;3111.2;technik ochrony środowiska;325508;Technik analizy i monitoringu środowiska
416;3122.5;technik gospodarki odpadami;325515;Technik gospodarki odpadami
417;3111.2;technik ochrony środowiska;325511;Technik ochrony środowiska
418;3258.2;ratownik medyczny;325601;Ratownik medyczny
419;5311.1;opiekun dziecięcy / opiekunka dziecięca;325905;Opiekunka dziecięca
420;3311.2;pośrednik finansowy;331103;Pośrednik finansowy
421;3312.5;pracownik do spraw pożyczek;331202;Pracownik do spraw pożyczek
422;2411.1;księgowy/księgowa;331301;Księgowy
423;3314.2;asystent / asystentka ds. statystyki;331401;Asystent do spraw statystyki
424;3315.6;rzeczoznawca;331503;Rzeczoznawca
425;3315.5;likwidator szkód;331502;Likwidator szkód
426;3315.2;gemmolog;331501;Gemmolog
427;3321.1;broker ubezpieczeniowy;332104;Broker ubezpieczeniowy
428;3321.3;agent ubezpieczeniowy;332101;Agent ubezpieczeniowy
429;3432.2;merchandiser;332201;Ekspozytor towarów (merchandiser)
430;3322.1;przedstawiciel handlowy;332203;Przedstawiciel handlowy
431;3323.2;zaopatrzeniowiec;332302;Zaopatrzeniowiec
432;3324.2;makler giełd towarowych;332401;Makler giełd towarowych
433;3324.1.1;makler morski;332402;Makler morski
434;3331.2;spedytor;333105;Spedytor
435;3331.1;agent celny;333101;Agent celny
436;3331.2.2;agent klarujący;333102;Agent klarujący
437;3332.2.2;organizator imprez ślubnych;333202;Organizator imprez ślubnych
438;3333.1;pośrednik pracy;333301;Pośrednik pracy
439;3339.2;licytator;333902;Licytator
440;3339.8;menedżer artystyczny;333901;Menedżer artystyczny
441;2431.4;menedżer marki;333903;Promotor marki (trendsetter)
442;3341.8;kierownik biura;334101;Kierownik biura
443;3343.1;technik administracji;334306;Technik administracji
444;3343.1.1;stenograf-protokolant;334307;Stenograf-protokolant
445;3343.4;asystent dyrektora;334302;Asystent dyrektora
446;2422.9;asystent posła;334303;Asystent parlamentarny
447;3343.3;asystent zarządu;334304;Asystent zarządu
448;3344.2;sekretarz medyczny / sekretarka medyczna;334402;Sekretarka medyczna
449;3351.3;urzędnik do spraw imigracji;335103;Urzędnik do spraw imigracji
450;3351.1;funkcjonariusz celny;335101;Funkcjonariusz celny
451;3352.1;urzędnik podatkowy;335203;Urzędnik podatkowy
452;3352.2;kontroler rozliczeń podatkowych;335201;Kontroler rozliczeń podatkowych
453;3353.2;urzędnik ds. ubezpieczeń społecznych;335301;Urzędnik ubezpieczeń społecznych
454;3354.2;urzędnik do spraw licencji;335401;Urzędnik do spraw licencji
455;3354.3;urzędnik do spraw paszportów;335402;Urzędnik do spraw paszportów
456;3355.1;policjant służby kryminalnej;335502;Policjant służby kryminalnej
457;3359.8;inspektor do spraw miar i wag;335907;Inspektor do spraw miar i wag
458;3411.8;detektyw prywatny;341101;Detektyw prywatny
459;3411.1;sekretarz sądowy;341103;Sekretarz sądowy
460;3412.4.4;opiekun osób niepełnosprawnych;341201;Asystent osoby niepełnosprawnej
461;3412.4.5;asystent rodziny;341207;Asystent rodziny
462;3412.4.9;opiekun w domu pomocy społecznej;341203;Opiekun w domu pomocy społecznej
463;3413.2;świecki krzewiciel wiary;341302;Świecki krzewiciel wiary
464;3422.5;instruktor sportu;342201;Instruktor sportu
465;3422.4;trener sportu;342207;Trener sportu
466;3423.2;instruktor fitness;342301;Instruktor fitness
467;3423.3;instruktor jazdy konnej;342303;Instruktor jazdy konnej
468;3423.1.2;instruktor rekreacji ruchowej;342305;Instruktor rekreacji ruchowej
469;3422.3;pracownik do spraw kultury fizycznej i sportu;342310;Pracownik do spraw kultury fizycznej i sportu
470;3431.1;fotograf;343101;Fotograf
471;3431.2;fotoreporter;343102;Fotoreporter
472;3432.1.1;dekorator wnętrz;343202;Dekorator wnętrz
473;2622.2;bibliotekarz;343301;Bibliotekarz
474;3119.5;technik żywności;343404;Technik żywienia i usług gastronomicznych
475;3434.1;szef kuchni;343402;Szef kuchni (kuchmistrz)
476;2659.2.1;aktor cyrkowy / aktorka cyrkowa;343502;Aktor cyrkowy
477;3435.19;inspicjent;343904;Inspicjent
478;3435.11;realizator światła;343912;Realizator światła
479;3435.16;rekwizytor;343913;Rekwizytor
480;3435.14;sufler;343915;Sufler
481;3435.6;garderobiany/garderobiana;343903;Garderobiana
482;3435.22;kaskader;343905;Kaskader filmowy
483;3435.20;kierownik planu filmowego;343907;Kierownik planu filmowego
484;3435.18;pirotechnik;343910;Pirotechnik
485;3514.1;administrator stron internetowych;351401;Administrator stron internetowych
486;2513.5;twórca stron internetowych;351404;Projektant stron internetowych (webmaster)
487;3521.1.1;technik realizacji dźwięku;352119;Technik dźwięku
488;3521.1.1;technik realizacji dźwięku;352120;Technik realizacji dźwięku
489;3521.1.7;technik realizacji nagrań i nagłośnień;352122;Technik realizacji nagrań i nagłośnień
490;3521.1;technik urządzeń audiowizualnych;352121;Technik urządzeń audiowizualnych
491;3521.1.12;realizator filmu wideo;352117;Realizator filmu wideo (wideofilmowiec)
492;3521.1.2;asystent operatora dźwięku;352101;Asystent operatora dźwięku
493;3521.1.1;technik realizacji dźwięku;352103;Asystent techniczny realizatora dźwięku
494;3521.1.6;kinooperator;352106;Kinooperator
495;3521.1.11;operator dźwięku;352111;Operator dźwięku
496;3521.1.3;operator kamery;352112;Operator kamery
497;3521.1.10;montażysta dźwięku;352109;Montażysta dźwięku
498;3522.1;technik telekomunikacji;352203;Technik telekomunikacji
499;2111.1;astronom;211102;Astronom
500;2111.3;fizyk;211103;Fizyk
501;2112.1.3;synoptyk;211203;Synoptyk
502;2112.1.2;klimatolog;211204;Klimatolog
503;2112.1;meteorolog;211202;Meteorolog
504;2113.1;chemik;211301;Chemik
505;2113.1.5;perfumiarz;211304;Perfumiarz
506;2114.1.5;hydrolog;211405;Hydrolog
507;2114.2;geofizyk;211401;Geofizyk
508;2632.5;geograf;211402;Geograf
509;2114.1;geolog;211403;Geolog
510;2114.1.8;oceanolog;211406;Oceanolog
511;2120.2;demograf;212003;Demograf
512;2120.6;statystyk;212004;Statystyk
513;2120.1;aktuariusz;212001;Aktuariusz
514;2120.5;matematyk;212002;Matematyk
515;2131.4.2;biochemik;213102;Biochemik
516;2131.4.4;biofizyk;213103;Biofizyk
517;2131.3;bioinformatyk;213109;Bioinformatyk
518;2149.4;bioinżynier;213104;Bioinżynier
519;2131.4;biolog;213105;Biolog
520;2131.4.8;genetyk;213107;Genetyk
521;2131.4.9;mikrobiolog;213108;Mikrobiolog
522;2132.4;inżynier rybactwa;213206;Inżynier rybactwa
523;2132.2;doradca rolniczy;213201;Doradca rolniczy
524;2133.11;gleboznawca;213202;Gleboznawca
525;2133.5;ekolog;213302;Ekolog
526;2143.2;specjalista ochrony środowiska;213303;Specjalista ochrony środowiska
527;2141.3.2;inżynier organizacji i planowania produkcji;214102;Inżynier organizacji i planowania produkcji
528;2142.1.11;inżynier budownictwa wodnego;214201;Inżynier budownictwa – budowle i drogi wodne
529;2142.1.2;inżynier budownictwa - budownictwo ogólne;214202;Inżynier budownictwa – budownictwo ogólne
530;2142.1.3;inżynier inżynierii środowiska - melioracje;214304;Inżynier inżynierii środowiska – melioracje
531;2143.1.4;inżynier inżynierii środowiska - oczyszczanie miast i gospodarka odpadami;214305;Inżynier inżynierii środowiska – oczyszczanie miast i gospodarka odpadami
532;2144.1.14;inżynier budownictwa okrętowego;214412;Inżynier budownictwa okrętowego
533;2144.1.9;inżynier mechanik - maszyny i urządzenia przemysłowe;214404;Inżynier mechanik – maszyny i urządzenia przemysłowe
534;2144.1.17;inżynier mechanik - mechanika precyzyjna;214405;Inżynier mechanik – mechanika precyzyjna
535;2144.1.2.1;inżynier mechanizacji rolnictwa;214409;Inżynier mechanizacji rolnictwa
536;2144.1.22;inżynier spawalnik;214410;Inżynier spawalnik
537;2114.1.4;inżynier geolog - hydrologia górnicza;214610;Inżynier geolog - hydrologia górnicza
538;2146.11;inżynier górnik - górnictwo odkrywkowe;214602;Inżynier górnik – górnictwo odkrywkowe
539;2146.2;inżynier górnik - wiertnictwo;214604;Inżynier górnik – wiertnictwo
540;2149.1;inżynier akustyk;214927;Inżynier akustyk
541;2141.3.2.1;inżynier automatyki i robotyki;214903;Inżynier automatyki i robotyki
542;2149.4.1;inżynier biocybernetyki i inżynierii biomedycznej;214905;Inżynier biocybernetyki i inżynierii biomedycznej
543;2149.7;inżynier energetyki;214906;Inżynier energetyki
544;2149.9;inżynier inżynierii materiałowej;214932;Inżynier inżynierii materiałowej
545;2149.8.1;inżynier pożarnictwa;214910;Inżynier pożarnictwa
546;2149.9.2;inżynier technologii drewna;214914;Inżynier technologii drewna
547;2141.5;inżynier technologii przetwórstwa skóry;214915;Inżynier technologii przetwórstwa skóry
548;2142.1.8;inżynier transportu kolejowego;214918;Inżynier transportu kolejowego
549;2141.10;inżynier włókiennik;214919;Inżynier włókiennik
550;1349.12;kierownik ds. energii;214933;Zarządca energii
551;2141.8;specjalista ds. pakowania i opakowań;214925;Specjalista do spraw pakowania i opakowań
552;3112.1.5.1;audytor energetyczny;214901;Audytor energetyczny
553;2149.9.1;nanotechnolog;214923;Nanotechnolog (inżynier nanostruktur)
554;2112.2;metrolog;214922;Metrolog
555;2151.1.1;inżynier elektroenergetyk;215101;Inżynier elektroenergetyk
556;2151.1;inżynier elektryk;215103;Inżynier elektryk
557;2149.7.3;inżynier urządzeń i systemów energetyki odnawialnej;215106;Inżynier urządzeń i systemów energetyki odnawialnej
558;2152.1;inżynier elektronik;215201;Inżynier elektronik
559;2144.1.11;inżynier mechatronik;215202;Inżynier mechatronik
560;2152.1.8;inżynier optoelektronik;215204;Optoelektronik
561;2523.3;inżynier sieci informacyjno-telekomunikacyjnej;215303;Inżynier teleinformatyk
562;2161.1;architekt;216101;Architekt
563;2161.1.1;architekt wnętrz;216102;Architekt wnętrz
564;2162.1;architekt krajobrazu;216201;Architekt krajobrazu
565;2163.1.2;kostiumograf;216302;Kostiumograf
566;2163.1.5;projektant biżuterii/ projektantka biżuterii;216301;Projektant biżuterii
567;3432.6;projektant ekspozycji towarów i usług;216305;Projektant ekspozycji towarów i usług (visual merchandiser)
568;2163.1.3;projektant mody/projektantka mody;216303;Projektant mody
